id,content,summary
bbc_2349,"Au mangalangka tu bagas huhut pature asa bilut on diburi, manghajongjonghon dohot hata-hata hilala na magigi au tu haadongon","Mangalangka tu bagas, pature bilut, manghajongjonghon hata magigi."
bbc_495,Jumpang ibana muse hadameon na leleng mago sian roha na.,Jumpang muse hadameon na leleng mago.
bbc_6078,"Na hatopan do marlojong tim i, pat na ndang be manigor tano tingki na marlojong ibana","Tim marlojong hatop, pat ndang manigor tano."
bbc_397,"Agia pe nga ditiop Raja i pangkat na um timbo, tarsunggul ma ibana tu masa tingki gabe anak ni raja, disi ma dapotna ringkot ni asi ni roha.","Raja ditiopsa pangkat timbo, tarsunggul tu masa anak ni raja."
bbc_4508,"Hagiot ni rohana sandiri, na tartanom dibagasan tondina, mangonjarna asa laho dohot tujuan sahat tu marsahala.","Hagiot roha tartanom di tondi, mangonjarna dohot tujuan."
bbc_7826,"Itongani habonaran na golap on, sahalak na ipanjara na margoar si John, dang male indahan, ale ikkon gok hu iman na, marsumpa laho mamonuhi haporulan i dohot mamparluas habonaran dohot ekkel i antara sasama nai panjara","John ipanjara, dang male, gok iman, marsumpa mamonuhi haporulan."
bbc_4146,"Pangadang i, na ditanda dohot kemampuanna laho manorushon pardalanan manuju dompak tartontu, ingkon mamolus harangan  potpot, jala Pastor John, jolma na dilehon huaso laho mangulahon ritual sakral sada ugamo, dohot pos jala tandap manatahon ala pardalanan i mamorluhon hepeng, media, panukkaran dibagasan bentuk hepeng logam dohot hepeng harotas.","Pangadang manorushon pardalanan, Pastor John manatahon pardalanan porlu hepeng."
bbc_7615,"Ho dang i ingot ho on, alai ima tingki ho lao ale dang parmisi.","Ndang ingot, alai tingki lao dang parmisi."
bbc_7194,"Agia tampilanna terbereng tabo,pasta na manginona ngali, hurang ha sisean dohot parhatehateon, dohot halalapan pangalopa i terbareng lam tu naekna porgis","Tampil tabo, pasta ngali, hurang hasisean, porgis tu naekna."
bbc_3724,ibana tading di tenda sanga ibana andorang mamungka jabu  nasida,Tading di tenda sanga mamungka jabu.
bbc_820,"Napistar i marusaha poran, mangarangarangi solusi laho masala na rundut.","Napistar marusaha poran, mangarangarangi solusi masala rundut."
bbc_7193,"au ingkon lao, ""dokhu alai hata hata na hu hatahon naeng Mambahen ho Longang"".","Naeng lao, alai hata mambahen longang."
bbc_7778,"Ibana manurinurihon  olap nipina,hirimonna, dohot habiaranna","Manurinurihon olap nipi, hirimon, dohot habiaran."
bbc_4004,"Ibana hea manghaporseahon rahasiana tu amangna, jala nasida gabe umjonok sian najolo.","Manghaporseahon rahasia tu amang, gabe umjonok."
bbc_937,"Dang dope sae ibana manghatai,bohi-bohi momar mulai tarida, songon mansuba mangamoti diri nasida sian hanataan paet parjuanganna","Bohi momar mulai tarida, mangamoti diri sian hanataan paet."
bbc_2065,"Toppu, sala sada sian nasida manggora mamuntarhon hadameon borngin i",Sala sada manggora mamuntarhon hadameon borngin.
bbc_4266,"Panomuan on paingothon hajadian.sarupa.di tingki najolo, patubuhon panghirimon na gumalga  tu tingki na ro.","Panomuan paingothon hajadian najolo, patubuhon panghirimon."
bbc_5355,"Huida diriku di sormin, jala huboto do i ma na lao godang do habisukhon hu di angka taon na naeng ro.","Mamereng di sormin, mamboto habisukhon di taon na ro."
bbc_7683,"Dapotdo dibayangkon hamu,ibagasan nasoroanku, huta on mansaritahon parumpamaanna sandiri,makkatai ibagasan bahasana holan diboto ima huta on?","Huta mansaritahon parumpamaanna, makkatai di bahasana."
bbc_3044,"Ibana mangankat uluna,jala manukkun, aha do bintang timur i?.","Mangankat ulu, manukkun taringot bintang timur."
bbc_4514,"John na so ampunasa godanh ruang di apartemenna, marhasil dope mambahen tanomanna di bagasan ruangannya tubu imbur.",John mambahen tanoman di apartemen tubu imbur.
bbc_812,Raja i mambege barita i huhut barita i mansai manggugaina.,Raja mambege barita na manggugai.
bbc_2897,"Museum i,i Toru panjagana,gabe inganan pangondian na aman lao sarita naso tar nilai.",Museum gabe inganan pangondian aman tu sarita.
bbc_7500,"Ibana ima sahalak manompa begu, dang porsea hu agama nanang aha, huhut ibana torus tindang isan, membege soarani angin na mamolus sian rumput","Manompa begu, dang porsea agama, mambege soara angin."
bbc_923,"Elia, na ditanda gabe panurirang, hea manjou ruas sian parauna di lautan Galilea, manimpalhon hata-hata nabisuk","Elia panurirang manjou ruas parauna, manimpalhon hata nabisuk."
bbc_2048,"Ibana porlu martonggo siganup ari, Nda ibana dang naeng boi mangantusi sipareakanna",Porlu martonggo ganup ari asa mangantusi sipareakan.
bbc_13,"Pamasahon dame, martandang ma Raja Edward tu bagas joro di huta i.",Raja Edward martandang tu bagas joro di huta.
bbc_7105,"Mamereng i, pangula i mamboto na ikkon jou on na do parkarejona i sian juma addorang so ro badai.",Pangula mamboto jou parkarejona andorang so ro badai.
bbc_1701,"Ujungna mampaboa dongan-donganna, ibana mandok mauliate tu nasida atas songkongan nasida","Mampaboa dongan-donganna, mandok mauliate atas songkongan."
bbc_4891,"jadi, sangga ro tikkina, hamu laho mamemehon aha na nunga diguruhon hamu tu sundut saudutna",Memehon sude poda na nunga diguruhon tu sundut saudutna.
bbc_3179,Baragas dilean lao situs panguburan adong i gua.,Baragas dilean tu situs panguburan na adong di gua.
bbc_2916,"I pohu harangan na bagas,akka ama-ama sian bangso i maradi.",Ama-ama sian bangso i maradi di pohu harangan na bagas.
bbc_6312,Marikati dohot mangudurhon parlumbaan lao mamocahon rekor,Marikati dohot mangudurhon parlumbaan lao mamocahon rekor.
bbc_1464,"Ansiat sahalak namapitung, ibana tupa mangarihon pamberengon na imbaru olap portibi on.",Namapitung mangarihon pamberengon na imbaru di portibi on.
bbc_7585,"Ibagas mangadopi hasusaan huhut sahit, pardalanan na ungga leleng ipaima lao hangoluan na sombu, lomo sian kojang-kojang imulai","Mangadopi hasusaan dohot sahit, lao tu hangoluan na sombu."
bbc_1502,"John mangalean sipaboana tu donganna laho ro, huhut halaki mardua mardalan tu luat edang.",John dohot donganna mardalan tu luat edang.
bbc_6222,Ditagam ibana do i gabe partanda na sian ginjang umbahen i gabe ndang be mabiar nasida,Partanda sian ginjang mambaen nasida ndang be mabiar.
bbc_5732,"Antus do halaki lao ala ni mamorluhon tikki dohot pambahaenon, siap do tong halaki",Halaki antus mamorluhon tikki dohot pambahaenon.
bbc_7506,"Ibana nungga mambaen parkarejoan na luar biasa, mambahen habedaon i portibion, sada sada",Mambaen parkarejoan na luar biasa di portibi on.
bbc_2526,Ai alani assim na do na mambaen sipanganon on gabe assim hian?,Assim mambahen sipanganon gabe assim.
bbc_6405,Manang ho Sunggul ibana andorang Sandang huhut hot mangalompa?,Sunggul mangalompa andorang Sandang hot.
bbc_2070,"Tarlua sian parasingan hita, hita, ansiat huria manusia, mangarihon portibi on, huhut ni tongtong adong, serep pat hita","Hita manusia mangarihon portibi on, tongtong adong."
bbc_1403,"Jaga, on naeng madabu!","Jaga, ala naeng madabu."
bbc_1527,"Esekesek ni di huta on ido ianakhon hu, si John.",Si John ianakhon esekesek di huta on.
bbc_4948,"arian, porlak on digoki halak na lua manogot, siap halak mamacu tu lobih hatop dohot lobi hatop tarikan hosana na tarbege tigor di aoangaoang na lambok.","Porlak digoki halak na lua, mamacu dohot marnapas hatop."
bbc_6727,"Indokkon imana tu nasida, Nungga situtu hita tu karejotta, manang porlu dope hita manilai muse aha bagiantta?","Nungga situtu tu karejonta, manang porlu dope manilai."
bbc_3754,"Pangajar i, jolma na memehon uhum tu jolma asing, mansaima  pinasangap di punguanna",Pangajar na memehon uhum pinasangap di punguanna.
bbc_582,Iba ri lobi mula i kantor alana dalanan ndang macet,Lobi mula tu kantor alana dalanan ndang macet.
bbc_877,"Di san, andorang mataniari binsar, manuk na matua i peak huhut marujung ngolu.",Manuk na matua peak andorang mataniari binsar.
bbc_875,"Ibana adongma sahalak baoa na jomuk, mandalani ngoluna na jomuk.",Baoa na jomuk mandalani ngoluna na jomuk.
bbc_779,Adong hepeng dihomit natuatua i lao tu acara on.,Natuatua manghomit hepeng lao tu acara on.
bbc_5849,"Ala ni hatiaan i, gabe umdenggan do proyek nami om",Proyek umdenggan ala ni hatiaan i.
bbc_6351,"Tung massai gogo do siding anak panah  na, sahira nilai na ditanom tu bagas dirina di jabu ni natua tua na",Siding anak panah gogo di bagas diri.
bbc_4066,"Sairing ti gki, ibana manggunahon hagogoanna ndang naeng mangurupi, alai naeng manimbuhon hasegaan jala manaburhon panghorhon jea.","Manggunahon hagogoan lao manaburhon jea, ndang mangurupi."
bbc_1306,"Alai ahu tongtong mandok tu diriku, "" ahu ingkon paojakhon diriku di inganan na boi mandapot akka nipi on.""",Paojakhon diri di inganan na boi mandapot nipi.
bbc_7402,"Ale,nasida dang holan mangalo siallangon dohot siinumon",Nasida dang holan mangalo siallangon dohot siinumon.
bbc_7275,"Ibana mamimpitton simalolongna manghusippon tangiang laho adong adong hahuatan, huhut alani ibana mangalakukani,  ibana tarpodom dohot laplap.","Manghusipon tangiang laho adong hahuatan, gabe tarpodom."
bbc_7935,"Nangpe mapogos, Harold nampunasa haburjuan dohot semangat na gok, huhut torus mangalehon bantuan hu isepe na ro, nangpe adong jolma panakko na mamanfaaton hapitungonna","Harold na burju mangalehon bantuan, nang pe dipanfaathon."
bbc_4309,"Hamh, ansiat pomparanna, mangalehon arah tu nasida na lilu jala naeng tors mangulahonna di ari na naeng ro.",Mangalehon arah tu na lilu di ari na naeng ro.
bbc_5400,"Hea dipaboa amangna tu ibana i ma sude namasa di ngoluon, songon uduran na humusor mangalaosi tano, adong do tingki dohot ingananan sandiri.",Marpoda taringot ngoluon sian amang.
bbc_5254,"Gortaponmu do i ma ronggur i laho manggodap parundungundungan ta, gabe mapitunghon hita dibagasan haholomon?",Manggodap parundungundungan di bagasan haholomon.
bbc_3535,"diholangholang nasida,  nasida boto ala nasida ingkon manjumpanghon Sara di lao husambo, manang angka hitir nasida naeng lam marganda.","Manjumpanghon Sara di lao husambo, marganda hitir."
bbc_1508,"Amangna ro tu jabu na i, inganan na jonok tu jabuna i, laho mangatahi tu dia laon jolona ibana na naeng diondol.",Mangatahi laon di jabuna na jonok.
bbc_3049,"Ibana satolop lao manggalar julma balga hepeng dinar  jadi dukkon i,mangujungi arina rap nada na timbo.","Manggalar dinar tu jolma balga, mangujungi ari."
bbc_1232,"Alai, haputuson na i laos mambahen film na maralohon i, mambahen ibana gabe dapotan hataon sian jolma na matua i.",Dapotan hataon sian jolma na matua ala film na maralohon.
bbc_4820,Markato ibana taringot tu paralealeonna na togu tu Bapa dohot padanna tu hinadengganon.,Markato taringot paralealeonna na togu tu Bapa.
bbc_7116,Pamaretta di paturun rakyat.,Pamarenta paturun rakyat.
bbc_4672,"Dung madabu ibana, didokhon ibana  adong portibi na gelleng na dao sian hita.",Madabu tu portibi na gelleng na dao.
bbc_4668,Alai ibana mungkin ndang pasombuhon hal i pasohon  ibana bahen  laho tu luar tingki bodari.,Ndang pasombuhon hal i pasohon tu luar tingki bodari.
bbc_4861,"Marsogot, ingkon laho do ibana tu portibi na asing laho manorushon parsiajaran na.",Laho tu portibi na asing lao manorushon parsiajaran.
bbc_7797,"Tompu, sada siswa mandok ""Bah, lautan!"" dang holan punguan aek asin na balga ,ale pe manjadihon portibi ta unik,baua hangoluan portibita","Lautan mambaen portibi ta unik, baua hangoluan."
bbc_2964,Au huboto molo naeng adong jahaon taringot tulang sahalak na uli,Huboto taringot tulang sahalak na uli.
bbc_2546,"Unang mambaen sala ma sarupa songon nasalpu,pastihon Godang ni panilition na di baen ima dua hali lipat.","Unang sala songon na salpu, panilition dua hali lipat."
bbc_2195,Sabiji horong ni aka jolma nang saesae salang mangan siallangon parujung nasida ari i,"Mangan siallangon di ujung ari, saesae salang."
bbc_1329,"Ahu dohot abang hu marupahon panghasoloman ni band on do, boi dibege hami ganup hata sian ende pamungkana i.","Panghasoloman ni band, mambege ganup hata."
bbc_22,"Nasida ma saona, huhut silamh na ingkon dihuntina apala borat hian","Silamh na borat dihunti, nang pe saona."
bbc_5947,Tompu ma mangangguk ibana jala mulai ma hitir ibana na mambahen gabe gaor di dalan na rame i,Mangangguk dohot hitir di dalan na rame.
bbc_5990,Angka lombu i nunga martaontaon maringan disan jala gabe panatapan na somal tu angka jolma na disi,"Lombu maringan disan martaontaon, gabe panatapan na somal."
bbc_5298,Bahenonhu halaki todos dina mambahen gombar na sarupa dohot diparngoluan na sasintong na.,Mambahen gombar na sasintong dohot diparngoluan.
bbc_5571,ibana ingkon pasidingkon habiaran tu mangadopi hagolapan.,Pasidingkon habiaran tu mangadopi hagolapan.
bbc_6017,"Husukkun, ima las hasilna, hurasaon do harajaon di bagas diriku, molo sibolis doi, ima sibolis na mamboan hadameon","Harajaon di bagas diri, na mamboan hadameon."
bbc_6787,"Anganan jolma na asing tupa manjupanghon halalas bagas hasoloon hasiangan, naeng ro ombasna andorang ahu, dungkon marsidi mangangguk, naeng manjupanghon  hadameon sajati bagas panghataion sang panurirang.",Manjupanghon hadameon sajati bagas panghataion.
bbc_6935,"molo Partaonan ngali ndada apala ali, Sang panurirang tupa ndada naeng Ramot.","Partaonan ngali ndada apala ali, Sang panurirang ndada Ramot."
bbc_3243,"Pamatang ni sahalak pardosa di goki dohot panolsolion, Mangaraphon mula na imbaru","Panolsolion ni pardosa, mangaraphon mula na imbaru."
bbc_983,"Ibana mangarihon taratak di pudi ni jabuna di dia ibana mantat hundul, diordong sasude bongka na dihaholongi ibana, patuduhon haholomon taratak i dohot hatiuran tondina.","Mangarihon taratak di pudi jabu, mantat hundul."
bbc_1386,Adong sahalak anak marlojong  mangalaosisa huhut maniop leang leangmu na di rimpu ho naung mago,Anak marlojong maniop leang-leang na mago.
bbc_7040,"ansiat jolma parjolo na manghajongjonghon hajadian targora, ibana patimbohon soarana huhut mangido tumpak.","Manghajongjonghon hajadian targora, mangido tumpak."
bbc_4121,Ibana boi manghilala dok ni roha na bagas na malanggar hasomalan na sihar.,Manghilala dok ni roha na bagas na malanggar hasomalan.
bbc_7366,"Guru on, sahalak panguasa sajati di bagianna, mangajari murid-muridna dohot gok dedikasi",Guru mangajari murid dohot gok dedikasi.
bbc_6064,"Si john mangusulhon ikkon gok ma hita mananom hau nangpe tano na  tungil, bona i ikkon marparbue molo dung ro tikkina dohot mambaen ingan na masai jenges.",John mangusulhon mananom hau di tano na tungil.
bbc_1667,"Ibana naeng dilean baliung, huhut dohot i, urat hau na denggan naeng diseat",Dilean baliung lao manseat urat hau na denggan.
bbc_449,Nga dipagalak be sulusulu na marganjang di dalan.,Sulusulu marganjang dipagalak di dalan.
bbc_5310,"Nang pe ingkon ditaon nasida ragam ni hamaolan huhut abatabat, alai tongtong do gomos  haporseaon ni halaki.",Gomos haporseaon nang pe maol dohot abatabat.
bbc_4274,"Porlak na rata i humusor margalumbang mangiring alogo marombus, ummuli sian lautan dia pe",Porlak margalumbang mangiring alogo sian lautan.
bbc_876,"Tudos walikota,nasida mardalan tu porlaki dohot gok tahi","Mardalan tu porlak dohot tahi, tudos walikota."
bbc_3003,Au mulai mangingot ari-ari masa panas i masa tagelleng hu.,Mangingot ari-ari masa panas di masa tagelleng.
bbc_2673,"Akka jolma najolo naeng mangandung di bagas kaen kabung jala abu,martamiang lao sada halongangan na boi paneanghon siaginon ni halaki.","Mangandung di kaen kabung dohot abu, martamiang."
bbc_5061,"Tingki dipungka ulaon i, sudena jolma hundul dibagasan parbisuan.",Hundul dibagasan parbisuan di tingki dipungka ulaon.
bbc_4386,"John, maniop dugulna na hansitan, ndang boi manorushon parmeaman.",John ndang boi manorushon parmeaman ala dugul hansit.
bbc_1504,Boi do i patudu ho di dia peak ni parkobunon on di peta?,Patudu parkobunon di peta.
bbc_3122,"Alai,ibana alang roha anakna naso ikkon mangahap Demak i inganan podomanna borngin on.",Alang roha anakna naso podom di Demak borngin on.
bbc_5818,"So ma ahu, marhoihoi jala mandok 'hamil do ra ahu'",Marhoihoi mandok 'hamil do ra ahu'.
bbc_1142,Au tagan mamingkirhon boruboru i tingki au mandapot kabar molo ibana nunga monding,Mamingkirhon boruboru na monding dung mandapot kabar.
bbc_7744,"Batu habiaronna i tarinjak, dang be tarsandung, huhut tondina dang be marbola-bolah","Batu habiaronna ndang be tarsandung, tondi ndang marbola-bolah."
bbc_1131,Ibana tongtong mangahap dang menak andorang ro borngin i.,Mangahap dang menak andorang ro borngin.
bbc_7939,"Andorang so lao, ibana ungga manggarar hepeng parbue ni lojana na maol hu rehening bankna, mamboto ima bungana ikkon gabe pandapotan na gelleng ale torus.","Manggarar hepeng tu rehening bank, mamboto bungana."
bbc_7737,"Hami lagi hundul i porlak tingki ibana mulai makkatai, hata-hatana hera aek, mardalan dohot parbinotoan na bagas",Makkatai dohot parbinotoan na bagas di porlak.
bbc_68,Ndang sada pe perangkat hu na boi huisi golle sopadohot listrik,Ndang boi isi golle sopadohot Listrik di perangkat.
bbc_1204,"Au marhata tuibana, ""agakma bongka na dang taragak, songon kelinsim na boi kaluar sian handangna ditingki na dang taragak.""","Bongka na dang taragak, songon kelinsim sian handang."
bbc_7464,"Molo jari-jarina maniop hagogoan na badia, imana boi mampalao si bolis sian harajaon.","Jari-jari maniop hagogoan na badia, mampalao si bolis."
bbc_3193,"Kota tagelleng i maringanan i toru otoritas sahalak walikota na poran,jala sude jolma naeng mangubah i.","Kota tagelleng di toru walikota na poran, naeng diubah."
bbc_150,"Alai, atek tohi simalolonghu ndang boi marnida pintu bumbung?",Ndang boi marnida pintu bumbung dohot simalolonghu.
bbc_4156,"Mentorhu hea mandokhon tu au, Secara pibadi, ingkon huakkui, tingki au parjolo hian hundul di karosi CEO, rasana songon balikni sian dimulana au na sederhana.","Hundul di karosi CEO, rasana songon balikni."
bbc_6235,"Tom, na poso do pe nunga adong lombu na jala sai diparorot ibana do",Tom marorot lombu na poso.
